wardcode,2001,2011
01AAFA,97.55919475692386,96.48345969941909
01AAFQ,96.56741631778881,97.51355553788883
01AAGB,94.38036619041833,96.09778901616892
01ABFA,93.24448486477034,94.56285338134734
01ABFB,93.98695601240912,96.00340994650192
01ABFC,93.68316207697073,94.95380596599922
01ABFD,93.18593825304733,92.73567893881591
01ABFE,91.1961251979505,92.34181497606015
01ABFF,90.53444310331996,91.9030151221817
01ABFG,90.65220238374341,92.47648487825519
01ABFH,92.00978464097204,95.39375879294182
01ABFJ,95.56423106060112,96.22367796103468
01ABFK,94.87264562541628,94.9614649651123
01ABFL,95.48180513694628,96.46188238075544
01ABFM,90.94362751780186,90.09245884347875
01ABFN,89.78918737735113,90.0876665470246
01ABFP,96.26165250814346,96.64701264887407
01ABFQ,92.9744161060292,94.0110930097797
01ABFR,92.0578870596744,92.24798953431379
01ABFS,92.23985568910574,92.99230303578308
01ABFT,88.62604206559152,89.44880918659439
01ABFU,88.95549972469371,89.97455385492236
01ABFW,90.7492735783924,91.79315115275192
01ABFX,93.1482702025317,94.66436303471176
01ABFY,87.64238565015283,90.50823394287674
01ABFZ,87.19655867068724,90.56778479945437
01ABGA,93.444701555005,94.71693015889277
01ABGB,94.62107232586268,95.23605666380767
01ABGC,93.47574729354652,95.13164122759717
01ACFA,91.07002812866078,94.2934302215931
01ACFB,87.52719187366623,87.04182045275259
01ACFC,90.58062193254042,92.78269041068651
01ACFD,89.66330061455878,91.694873388147
01ACFE,89.46261204445038,91.79837079779963
01ACFF,85.83662338399347,86.96745291199227
01ACFG,85.5511644984554,88.80814034523074
01ACFH,91.02897493142406,89.37617742331115
01ACFJ,86.7969927617762,83.32241707555181
01ACFK,87.57995431257075,88.36271967663039
01ACFL,89.56969783854213,92.45693244299515
01ACFM,87.02897440195322,89.14135178725031
01ACFN,92.18260558739904,93.30912233766742
01ACFP,88.4820689707832,89.5562678626333
01ACFQ,89.99332665624809,91.41651460874436
01ACFR,87.02580329275462,90.50117276704142
01ACFS,87.44633966776689,90.06474239108401
01ACFT,90.61566381229828,92.84262367775112
01ACFU,88.46010679684491,88.52250445141642
01ACFW,89.54912523892116,89.3361175598764
01ACFX,88.14164397926923,90.30520032246984
01ACFY,90.07275558534869,89.95935527447732
01ACFZ,89.11762491347265,88.26145078417983
01ADFA,92.67750602076784,93.71173420524266
01ADFB,92.36877094753618,92.93951214731334
01ADFC,91.30440485138769,91.57260079946442
01ADFD,93.41047924365449,94.82918778342227
01ADFE,95.8095340914804,95.9031857917253
01ADFF,89.97689900079344,90.33321192350004
01ADFG,91.62257528616597,92.07626868749263
01ADFH,95.49725531333935,96.09814967309028
01ADFJ,92.80574600723342,93.8462586770466
01ADFK,92.12989225707159,93.27293818605288
01ADFL,92.76034497361671,95.00001926403067
01ADFM,92.05714567715818,93.8833463561858
01ADFN,92.39049224336623,92.63862427328039
01ADFP,95.24817048919827,95.9457686177249
01ADFQ,94.1794261684633,93.02221720131456
01ADFR,93.78546048744768,94.25367391987022
01ADFS,93.79646737495962,94.4526659884011
01ADFT,93.04563155510375,93.24236022487243
01ADFU,94.15858236340438,94.57509521769063
01ADFW,95.26644437056459,95.4640572766499
01ADFX,92.6753713132774,94.32538419156958
01ADFY,88.24497965758559,89.11078904471745
01ADFZ,91.92240105224715,92.2157927494799
01AEFA,95.00923516136348,95.12706106515127
01AEFB,95.56341313183944,96.16699566976155
01AEFC,92.20913029642223,91.20688324769978
01AEFD,88.79894883236919,89.37813597336225
01AEFE,86.66274288027486,85.21294945467527
01AEFF,94.95014868894224,94.64499703149897
01AEFG,94.6585525734257,94.49164111903285
01AEFH,90.84347143655403,92.48816897898045
01AEFJ,92.41812214892917,92.79004201535615
01AEFK,84.60040677546044,89.26891317863368
01AEFL,95.16619176450163,96.11180498132724
01AEFM,92.88734560013548,91.55379743147148
01AEFN,92.59092221282374,94.14646520661351
01AEFP,95.15253822831686,95.37885133976884
01AEFQ,90.57812087434999,90.03691278709819
01AEFR,84.78282785034085,85.18623087971265
01AEFS,87.08463420124973,89.87102691402845
01AEFT,92.14878052406463,94.21143832124739
01AEFU,87.90323945551339,90.30051869733285
01AEFW,87.87377749441218,88.7331918382093
01AEFX,89.45568999763758,89.75421181220212
01AEFY,86.95697030967037,87.30803940224348
01AEFZ,90.71479662794538,91.02540325947975
01AFFA,91.48716687140778,92.9160977733544
01AFFB,90.32666280753935,91.44583053358014
01AFFC,91.37863019076897,92.39560878818985
01AFFD,92.78401138232384,91.77311565297325
01AFFE,92.29863538436372,93.90121301982694
01AFFF,92.16390750852118,94.95386814446871
01AFFG,91.45128271469268,92.24725565452793
01AFFH,87.7612601535642,89.86761859123784
01AFFJ,90.65710435657081,92.41678409524845
01AFFK,91.59444869495069,92.04682733478022
01AFFL,89.27900562554109,91.23888109648432
01AFFM,92.12489197094477,92.27201324649394
01AFFN,91.43456774477917,92.77901024081429
01AFFP,92.24287641317133,92.63178184710799
01AFFQ,90.36642352963274,92.16270724349454
01AFFR,91.76116957745806,93.15712989551282
01AFFS,91.75265603879355,93.0653690370973
01AFFT,91.19634871545998,91.75855296653597
01AFFU,90.53793201141465,92.37174153538817
01AFFW,89.67210526398681,90.91518366578852
01AGFA,93.72089507963774,95.00425057176776
01AGFB,87.53493305996203,89.0228315441317
01AGFC,95.18042532360984,97.21554105933554
01AGFD,96.16955268968154,96.30256738262258
01AGFE,95.74937455444157,96.00900247196785
01AGFF,93.00250346687724,93.51923078901991
01AGFG,90.28136264321732,91.43387133772596
01AGFH,94.0571240617914,95.19675859945856
01AGFJ,92.76563189381676,93.67534848151956
01AGFK,84.55590998104728,87.40788143139098
01AGFL,94.93815167643479,96.63993387981829
01AGFM,94.63218543595734,94.59984529986146
01AGFN,91.647557017168,91.94696192652856
01AGFP,95.44158166405082,95.1260869927231
01AGFQ,95.01835416121783,95.36167132800333
01AGFR,93.69957763806838,95.63535331920909
01AGFS,95.29725707742824,95.96529593315441
01AGFT,94.30464596185303,95.67794760542009
01AGFU,94.08478103521858,95.53764566271465
01AGFW,86.45859863293119,87.7997400380915
01AGFX,90.33122609707404,90.45448514095699
01AHFA,86.83958434334798,88.58241950717412
01AHFB,91.00491106893284,92.13433869242876
01AHFC,94.0681268681448,95.15500366145737
01AHFD,92.93090673437463,94.49334978215688
01AHFE,90.8641569308339,93.30255289077097
01AHFF,91.09433258316496,90.50046152061263
01AHFG,90.91798444006128,91.71307980334826
01AHFH,91.62283217303015,90.07875343563083
01AHFJ,90.29035960172017,92.15011180788355
01AHFK,91.45872425584689,93.72882023405322
01AHFL,91.25567283920769,92.82136811157376
01AHFM,93.41157051942317,93.479129088884
01AHFN,90.23750421458023,89.77921942710928
01AHFP,89.42850832537592,90.83690235119339
01AHFQ,92.61277106160472,92.24769035790051
01AHFR,92.96228179613306,91.86779249309828
01AHFS,91.53972431546356,92.2931213162282
01AHFT,93.99417879322104,94.4514462518576
01AHFU,94.66921781185341,93.43774933111743
01AHFW,90.48941706696692,92.45637058615023
01AHFX,90.63993390164698,92.5144152355675
01AHFY,89.0503460712391,89.94958444351116
01AJFA,90.38691385028804,88.5870578002891
01AJFB,92.93966944834712,91.8997640948696
01AJFC,93.97296198008,92.6612059935458
01AJFD,93.44297507038303,91.654068594524
01AJFE,92.61609175845507,89.94561202194153
01AJFF,93.19583584951168,93.73499627736471
01AJFG,92.80908185504255,89.69638978516454
01AJFH,91.07837130038361,93.01209155050147
01AJFJ,87.52861853236246,88.86594350552049
01AJFK,92.09800038193859,91.35343630145712
01AJFL,87.75903587456251,90.82066268095129
01AJFM,91.76685662393547,90.10944845652419
01AJFN,91.76581510299599,91.44204749565615
01AJFP,93.01375445029818,93.4574083275504
01AJFQ,93.12793479756121,92.5161863085199
01AJFR,94.02562795184329,93.89352833585369
01AJFS,89.4469355511394,89.59779288628424
01AJFT,89.99995410020453,92.61889565210114
01AJFU,93.73017469892362,93.2383781453114
01AJFW,90.94199461680284,89.39664087731124
01AJFX,94.05172490395809,92.00452520220259
01AJFY,94.8057042666773,93.79861955115794
01AJFZ,94.06690604216672,93.34663080985126
01AJGA,91.56198217620786,91.29395866271054
01AJGB,89.96906942472053,90.77033039049357
01AJGC,91.4583513134103,89.47198156739768
01AKFA,87.74804874242412,88.30371502214896
01AKFB,91.740134869304,89.84043888849565
01AKFC,87.9259350887952,87.0635983737732
01AKFD,87.94305009652062,88.57316197630404
01AKFE,87.27462875283969,90.9152633165803
01AKFF,89.92231160719089,91.25408148365136
01AKFG,89.87085188766899,90.56524654589984
01AKFH,92.63859984532678,91.25176645683169
01AKFJ,89.50812024230662,88.54786491181318
01AKFK,88.76852007260847,90.06631947644541
01AKFL,85.67612925059628,86.41773692153343
01AKFM,88.08162692288877,88.89665660868414
01AKFN,87.69758928175003,88.97760877480843
01AKFP,89.19628013455578,91.74543715135964
01AKFQ,85.94242319878471,87.22955288084079
01AKFR,86.52395021724264,89.77668804584108
01AKFS,88.99687182983018,89.00568851969622
01AKFT,87.41786375227217,89.21423116508657
01AKFU,85.86326252117674,90.9008869793217
01AKFW,89.615048195985,90.02252926410472
01AKFX,87.9848303815183,91.74639535300135
01AKFY,86.7454515235031,89.99036667659892
01AKFZ,89.1751874652106,89.8245284031812
01AKGA,89.81971221066135,89.90548460989135
01ALFA,89.19792643285622,93.73542760213486
01ALFB,94.24067976060519,95.1352916148701
01ALFC,88.15863214113044,89.09543568972525
01ALFD,92.22036533821509,94.20327615368352
01ALFE,90.19568572044354,91.05150772493526
01ALFF,88.64435277458523,90.90117383681869
01ALFG,88.35829689392388,89.46274153475132
01ALFH,89.33834829194548,89.36598510636934
01ALFJ,91.16981836607188,93.00740941340541
01ALFK,91.18778836836611,92.8127393322748
01ALFL,93.08842809982521,93.05846302041756
01ALFM,85.88748321489457,87.41066212519965
01ALFN,94.0237855151012,93.91421620617784
01ALFP,86.58680351067368,88.41991939847203
01ALFQ,86.69553940529688,86.79665186402208
01ALFR,85.76714477245254,88.15335487226382
01ALFS,91.47856711562297,93.07663567748153
01ALFT,89.43537632685273,90.43197561757731
01ALFU,91.91326622670893,93.81336552099614
01ALFW,89.2708843704464,88.87902340470815
01ALFX,95.84903455367714,96.13698083389927
01ALFY,94.08530621676172,94.2826394004521
01ALFZ,89.1100143231753,90.44050235761856
01ALGA,89.7413743037536,90.83820269303638
01ALGB,91.600139247648,91.54496762157923
01AMFA,90.39901869687621,92.03213654526186
01AMFB,90.95215096422847,92.2479814339094
01AMFC,84.16470688155286,86.80753964237695
01AMFD,85.92730585621796,84.26162503978246
01AMFE,92.82066567698762,93.22023113944333
01AMFF,87.07668640694517,89.87334945739782
01AMFG,85.36911319738591,86.25510294888848
01AMFH,86.25943729079071,86.92265939532882
01AMFJ,92.39812307211311,92.39814134247388
01AMFK,89.1136233001465,89.1401298610846
01AMFL,86.2568782431394,87.91891702472284
01AMFM,85.78433100584252,86.93273974460399
01AMFN,89.3511112470579,89.70956051588377
01AMFP,90.41999198997736,92.68961734193944
01AMFQ,89.12556389613623,92.26750311902346
01AMFR,89.35741896597663,91.1051490848542
01AMFS,89.68773311587319,91.69237833636646
01AMFT,86.21964843020454,88.75662872344735
01AMFU,86.61070844272844,90.6259815515315
01ANFA,95.52156376209982,96.43223735816174
01ANFB,94.53582977674792,95.28048732546117
01ANFC,95.49015050305701,95.55178968402424
01ANFD,96.08886273893746,96.59726663418057
01ANFE,96.09236693360009,96.33636370498635
01ANFF,93.96870678076299,92.705184821019
01ANFG,93.73458184524162,93.75723261719985
01ANFH,91.36775122470033,92.51133798504685
01ANFJ,95.49277806634647,96.28176830947504
01ANFK,96.26287683431866,97.12832414383115
01ANFL,95.07882574620213,94.50268922042865
01ANFM,92.83359210890832,94.33453278361164
01ANFN,91.08652404757301,91.47527748827115
01ANFP,94.36026359822631,94.60655545883027
01ANFQ,94.14042808396972,94.75451532890537
01ANFR,95.6202805717433,95.94631400240925
01ANFS,95.76869593199248,96.4570850086215
01ANFT,95.68754674322786,95.6963092298286
01ANFU,96.03249999717917,96.98439440792454
01ANFW,93.88102671252902,93.3349078132954
01ANFX,93.66652662567535,95.18041951648446
01ANFY,94.86811082248396,95.0831387365368
01APFA,95.14979641665143,96.18462646753927
01APFB,93.18315913219617,93.39316846901185
01APFC,94.92199271126668,96.33023643268956
01APFD,94.43986471060845,95.00564606094485
01APFE,95.04509586705943,95.73396197274542
01APFF,91.78360745215495,92.12142026822464
01APFG,89.24547671728035,86.28877460023682
01APFH,95.12159648440085,94.90543861151895
01APFJ,90.3309460005584,90.2309918907319
01APFK,94.12469152987086,92.88522569460524
01APFL,95.40279831433321,97.36779702363528
01APFM,94.2966777390792,95.2458349225299
01APFN,94.7021972044733,94.32394450344195
01APFP,94.4656283186755,94.60455650182784
01APFQ,94.16535580828555,94.35392012965826
01APFR,92.55343649326461,92.76794051894315
01APFS,88.79153493890225,88.44847379653407
01APFT,94.0925315985434,95.34727806300941
01APFU,94.65401946747801,95.1709705798018
01APFW,93.89957119715139,95.63742286442964
01APFX,92.4662092324869,92.99189355548799
01APFY,90.0908530208591,90.5567983367367
01APFZ,92.43170497800328,94.65315288856002
02AQFA,90.60000102336123,88.91917577271725
02AQFB,92.4320910529847,89.64169763401672
02AQFC,92.62548733148786,89.03869430007549
02AQFD,95.6938999282578,91.43742167698787
02AQFE,95.07975085702721,90.52387999116003
02AQFF,93.15076821568682,88.8075699320849
02AQFG,92.74035550783573,89.50859905134739
02AQFH,87.45988206085035,85.92436271539117
02AQFJ,92.52682117993707,89.51267722162693
02AQFK,92.0680727527592,88.43599586131245
02AQFL,96.13795884765608,92.88931511236504
02AQFM,93.34285437740049,89.71882970974896
02AQFN,88.50392053545889,86.87337449204203
02AQFP,93.29239051824698,89.21733879067362
02AQFQ,93.69753922196085,90.09448323947657
02AQFR,91.05516943106848,87.53395769138731
02AQFS,94.1445359870928,89.4856329634364
02AQFT,92.79041164954975,88.64939374334921
02AQFU,92.41952437664568,87.58414957311409
02ARFA,95.24930838252969,92.63116396363094
02ARFB,95.78942073628221,93.45867772129705
02ARFC,92.18600599156429,90.62915254316259
02ARFD,93.91734226538513,93.12461249106539
